,loan_amnt,emp_length,home_ownership,inq_last_6mths,revol_bal,age,tag
694001,16000.0,1.0,0.0,1.0,11928.0,19.0,0.0
34138,4500.0,4.0,0.0,0.0,16150.0,20.0,0.0
681042,18000.0,5.0,1.0,3.0,37783.0,33.0,0.0
1599316,21000.0,1.0,1.0,0.0,48670.0,33.0,0.0
468106,15000.0,10.0,0.0,1.0,7556.0,21.0,0.0
921651,23675.0,10.0,1.0,0.0,9700.0,33.0,0.0
527478,11225.0,10.0,1.0,2.0,5861.0,43.0,0.0
476540,24375.0,10.0,1.0,3.0,4031.0,47.0,0.0
150380,6000.0,7.0,1.0,0.0,14008.0,48.0,1.0
606362,9000.0,10.0,1.0,1.0,14480.0,38.0,0.0
427391,9600.0,10.0,0.0,0.0,29236.0,22.0,0.0
909754,14000.0,6.0,1.0,2.0,14119.0,29.0,0.0
124500,16825.0,7.0,1.0,0.0,5605.0,43.0,0.0
1170815,2350.0,3.0,0.0,0.0,1417.0,21.0,0.0
228642,30000.0,2.0,1.0,1.0,9453.0,35.0,0.0
1572018,20000.0,10.0,1.0,3.0,10362.0,33.0,0.0
85277,15000.0,10.0,1.0,1.0,20624.0,32.0,0.0
913655,15000.0,6.0,1.0,1.0,21776.0,24.0,0.0
634896,24000.0,0.0,1.0,1.0,13910.0,29.0,0.0
1583292,9000.0,7.0,0.0,0.0,8782.0,22.0,0.0
1533959,14850.0,5.0,0.0,1.0,2111.0,20.0,0.0
1621727,9600.0,2.0,0.0,1.0,6452.0,19.0,0.0
1033209,16200.0,2.0,1.0,1.0,2514.0,30.0,0.0
202774,10225.0,5.0,0.0,2.0,6666.0,20.0,0.0
14815,30000.0,10.0,1.0,1.0,34912.0,44.0,0.0
873861,10000.0,0.0,1.0,1.0,4547.0,34.0,0.0
535993,20000.0,10.0,0.0,1.0,702.0,28.0,0.0
89975,8000.0,10.0,1.0,0.0,22899.0,47.0,0.0
96706,5600.0,5.0,1.0,0.0,3443.0,60.0,1.0
855546,15000.0,5.0,1.0,1.0,8890.0,31.0,0.0
1633449,35000.0,0.0,1.0,0.0,20007.0,24.0,0.0
1563757,4200.0,1.0,1.0,0.0,9968.0,20.0,0.0
964129,20000.0,2.0,0.0,2.0,35444.0,20.0,0.0
344956,9000.0,10.0,1.0,0.0,13404.0,29.0,0.0
470202,24000.0,9.0,1.0,0.0,10724.0,30.0,0.0
314931,16125.0,8.0,1.0,1.0,4840.0,38.0,0.0
80043,18000.0,8.0,1.0,1.0,24766.0,24.0,0.0
93707,20000.0,3.0,0.0,0.0,13265.0,33.0,1.0
1077538,5000.0,10.0,1.0,1.0,26860.0,38.0,0.0
273505,1600.0,1.0,0.0,3.0,4658.0,19.0,0.0
107718,7000.0,0.0,0.0,1.0,0.0,18.0,0.0
633958,12600.0,3.0,0.0,0.0,7404.0,21.0,0.0
855316,19000.0,2.0,0.0,1.0,14173.0,21.0,0.0
1532912,5000.0,10.0,1.0,0.0,6128.0,48.0,0.0
326740,8000.0,8.0,1.0,0.0,7636.0,34.0,1.0
174107,15000.0,10.0,1.0,5.0,5349.0,34.0,1.0
865095,18000.0,10.0,1.0,0.0,2616.0,32.0,0.0
33130,15000.0,0.0,1.0,1.0,19251.0,29.0,1.0
908441,15000.0,4.0,1.0,0.0,10050.0,21.0,0.0
193829,32000.0,0.0,0.0,5.0,18748.0,18.0,0.0
509022,10000.0,2.0,0.0,0.0,9878.0,38.0,1.0
896009,12800.0,4.0,0.0,2.0,6137.0,22.0,0.0
229238,13250.0,8.0,0.0,0.0,17340.0,21.0,0.0
585255,15000.0,3.0,0.0,0.0,26331.0,22.0,0.0
1439745,2000.0,5.0,1.0,0.0,8499.0,19.0,0.0
922706,6000.0,4.0,1.0,3.0,36787.0,33.0,0.0
1578268,22000.0,10.0,0.0,1.0,32545.0,30.0,0.0
830382,24000.0,7.0,1.0,3.0,11946.0,36.0,0.0
122603,16000.0,10.0,0.0,0.0,14502.0,20.0,0.0
105039,15300.0,6.0,1.0,0.0,36223.0,33.0,0.0
1314026,3500.0,5.0,1.0,1.0,6895.0,23.0,0.0
427123,7000.0,9.0,1.0,0.0,4161.0,22.0,0.0
1371651,9000.0,3.0,1.0,0.0,13996.0,43.0,1.0
345912,24200.0,10.0,1.0,1.0,34925.0,23.0,0.0
1640497,10900.0,3.0,0.0,0.0,8184.0,24.0,1.0
389877,10000.0,10.0,1.0,0.0,9715.0,34.0,0.0
1343587,8500.0,10.0,1.0,1.0,11908.0,29.0,0.0
282490,35000.0,6.0,1.0,0.0,3236.0,28.0,0.0
657960,35000.0,4.0,0.0,1.0,24247.0,22.0,0.0
843982,6625.0,2.0,1.0,0.0,3782.0,31.0,0.0
943051,33000.0,3.0,1.0,3.0,23020.0,25.0,0.0
844385,18075.0,7.0,1.0,1.0,15273.0,36.0,0.0
854858,21725.0,8.0,1.0,0.0,15602.0,27.0,0.0
180127,18000.0,4.0,1.0,2.0,17136.0,47.0,1.0
319319,22000.0,0.0,1.0,0.0,2553.0,21.0,0.0
16684,16575.0,10.0,1.0,1.0,16317.0,42.0,0.0
418916,15000.0,10.0,1.0,1.0,25543.0,22.0,0.0
578604,20000.0,10.0,1.0,0.0,14158.0,31.0,1.0
433468,30000.0,4.0,0.0,0.0,30088.0,20.0,0.0
984696,6000.0,3.0,1.0,1.0,2798.0,24.0,1.0
149137,11200.0,9.0,0.0,2.0,9634.0,26.0,0.0
237524,16000.0,8.0,0.0,0.0,9244.0,31.0,1.0
957185,13000.0,5.0,0.0,0.0,8894.0,20.0,0.0
365423,10000.0,10.0,1.0,0.0,41563.0,49.0,0.0
1156797,4000.0,10.0,1.0,1.0,7364.0,41.0,1.0
282688,14400.0,4.0,1.0,1.0,85519.0,24.0,0.0
488192,18000.0,10.0,1.0,0.0,134655.0,20.0,1.0
79660,14000.0,10.0,1.0,0.0,14536.0,32.0,0.0
982487,6000.0,6.0,0.0,1.0,20418.0,23.0,0.0
444339,8000.0,4.0,0.0,0.0,6442.0,18.0,0.0
366283,12000.0,8.0,1.0,0.0,9530.0,36.0,0.0
907933,5375.0,7.0,0.0,1.0,5002.0,24.0,0.0
810853,22400.0,10.0,0.0,0.0,28438.0,23.0,0.0
275109,9600.0,10.0,1.0,2.0,4781.0,29.0,0.0
1480310,15100.0,10.0,0.0,1.0,8811.0,30.0,0.0
1320976,4000.0,10.0,0.0,0.0,5341.0,30.0,0.0
552432,8000.0,10.0,0.0,0.0,3146.0,34.0,0.0
1091612,16000.0,10.0,1.0,0.0,18229.0,23.0,0.0
235132,14675.0,1.0,0.0,0.0,16686.0,19.0,0.0
670474,6000.0,3.0,0.0,0.0,15081.0,21.0,0.0
917261,11500.0,4.0,0.0,0.0,7454.0,21.0,0.0
574690,35000.0,10.0,1.0,0.0,33113.0,23.0,1.0
301747,23100.0,10.0,1.0,0.0,38164.0,28.0,0.0
326534,7900.0,0.0,1.0,1.0,1009.0,20.0,0.0
648609,19200.0,8.0,0.0,0.0,16235.0,19.0,0.0
392767,16900.0,10.0,0.0,0.0,1856.0,26.0,0.0
828501,8000.0,0.0,0.0,3.0,4680.0,30.0,1.0
1168452,28000.0,10.0,1.0,1.0,30030.0,31.0,0.0
1520888,6800.0,10.0,1.0,0.0,116528.0,59.0,1.0
45465,20125.0,10.0,1.0,0.0,2476.0,34.0,0.0
1084902,30000.0,2.0,0.0,2.0,15017.0,19.0,0.0
1136136,24000.0,4.0,0.0,1.0,12933.0,22.0,0.0
878378,6075.0,1.0,0.0,2.0,4562.0,18.0,0.0
1399197,16250.0,2.0,0.0,0.0,17991.0,20.0,0.0
144168,12000.0,8.0,1.0,1.0,10247.0,33.0,1.0
927784,1000.0,2.0,0.0,3.0,3953.0,18.0,0.0
695759,3000.0,9.0,0.0,0.0,2320.0,30.0,0.0
538318,7500.0,9.0,1.0,0.0,7106.0,36.0,0.0
607914,20000.0,1.0,1.0,2.0,20228.0,36.0,1.0
267684,2500.0,0.0,0.0,1.0,0.0,18.0,0.0
957837,11500.0,2.0,0.0,0.0,9081.0,20.0,0.0
194876,20000.0,10.0,1.0,1.0,21874.0,19.0,0.0
79428,25000.0,9.0,1.0,0.0,13715.0,23.0,0.0
45883,6650.0,4.0,0.0,0.0,2175.0,21.0,0.0
631604,11250.0,4.0,0.0,0.0,11835.0,21.0,0.0
816064,21000.0,3.0,0.0,3.0,22069.0,29.0,1.0
660192,12000.0,10.0,1.0,1.0,11930.0,46.0,0.0
28700,8000.0,10.0,0.0,0.0,40054.0,45.0,1.0
1578753,24000.0,0.0,0.0,0.0,16719.0,18.0,0.0
990059,35000.0,4.0,1.0,1.0,21075.0,46.0,1.0
1112562,32000.0,10.0,0.0,0.0,15366.0,20.0,0.0
15546,25000.0,5.0,1.0,0.0,20510.0,23.0,0.0
197543,30000.0,10.0,1.0,0.0,14345.0,49.0,0.0
1139535,20000.0,10.0,1.0,0.0,15838.0,45.0,0.0
860637,20800.0,1.0,0.0,2.0,18586.0,19.0,0.0
179559,15000.0,8.0,1.0,1.0,14386.0,37.0,0.0
352080,14000.0,10.0,0.0,0.0,22306.0,35.0,1.0
141693,34225.0,6.0,0.0,0.0,32546.0,26.0,0.0
86269,12000.0,1.0,0.0,0.0,14213.0,18.0,0.0
981012,9550.0,10.0,0.0,3.0,10617.0,29.0,0.0
251553,4800.0,7.0,1.0,3.0,3272.0,42.0,0.0
137266,7000.0,10.0,0.0,2.0,1873.0,26.0,0.0
34432,24000.0,2.0,1.0,0.0,4154.0,28.0,0.0
480702,20000.0,10.0,0.0,0.0,2243.0,29.0,0.0
432715,20000.0,4.0,1.0,1.0,15920.0,40.0,0.0
426324,20000.0,8.0,1.0,0.0,10654.0,27.0,0.0
80887,11375.0,5.0,0.0,0.0,4358.0,18.0,0.0
55716,21000.0,0.0,0.0,2.0,7988.0,31.0,1.0
85854,10000.0,6.0,0.0,0.0,15289.0,20.0,1.0
474895,24000.0,1.0,1.0,1.0,12900.0,29.0,1.0
222302,35000.0,2.0,0.0,0.0,7169.0,20.0,0.0
1384475,25000.0,7.0,0.0,1.0,17701.0,28.0,0.0
300589,6000.0,10.0,1.0,4.0,4893.0,27.0,0.0
822156,4000.0,10.0,1.0,2.0,2008.0,41.0,0.0
218494,18450.0,3.0,0.0,1.0,24979.0,21.0,0.0
520319,5075.0,4.0,1.0,2.0,2246.0,37.0,0.0
1386139,15000.0,10.0,0.0,0.0,18947.0,20.0,0.0
1392029,12000.0,10.0,0.0,2.0,6000.0,26.0,0.0
201589,35000.0,3.0,1.0,2.0,30253.0,38.0,0.0
428629,15000.0,10.0,1.0,1.0,33258.0,36.0,0.0
1067974,25925.0,6.0,0.0,1.0,19272.0,19.0,0.0
176244,35000.0,10.0,1.0,1.0,23156.0,25.0,0.0
935292,20000.0,0.0,0.0,1.0,11734.0,26.0,1.0
519548,16000.0,2.0,1.0,0.0,1968.0,31.0,0.0
439872,22500.0,0.0,1.0,0.0,11229.0,31.0,0.0
203203,6825.0,10.0,1.0,1.0,2057.0,26.0,0.0
84085,21000.0,7.0,0.0,0.0,16975.0,19.0,0.0
1547883,24000.0,9.0,1.0,0.0,17085.0,26.0,0.0
450136,9600.0,3.0,0.0,0.0,10290.0,20.0,0.0
963211,33950.0,4.0,1.0,0.0,19882.0,20.0,0.0
1516490,10000.0,3.0,1.0,2.0,1499.0,19.0,1.0
638896,8575.0,3.0,0.0,0.0,17686.0,19.0,0.0
554827,19800.0,9.0,1.0,2.0,9933.0,25.0,0.0
1078555,10000.0,0.0,0.0,1.0,2944.0,18.0,0.0
1104746,35000.0,1.0,0.0,0.0,12420.0,20.0,0.0
523702,35000.0,6.0,1.0,2.0,18277.0,38.0,0.0
567641,19475.0,10.0,0.0,0.0,35964.0,33.0,1.0
750352,29400.0,10.0,1.0,0.0,6538.0,44.0,0.0
560251,9575.0,10.0,0.0,0.0,9364.0,20.0,0.0
616138,19425.0,1.0,1.0,0.0,7624.0,29.0,0.0
919384,13550.0,9.0,1.0,1.0,9723.0,48.0,0.0
392375,2500.0,8.0,1.0,2.0,1757.0,26.0,0.0
797337,34750.0,4.0,1.0,0.0,55517.0,20.0,1.0
563894,6000.0,4.0,1.0,1.0,2949.0,29.0,0.0
1483337,10000.0,9.0,1.0,1.0,7009.0,37.0,0.0
1338620,35000.0,10.0,1.0,0.0,37427.0,37.0,0.0
353183,17725.0,8.0,1.0,0.0,19764.0,44.0,0.0
639968,20000.0,3.0,1.0,1.0,5289.0,32.0,0.0
321162,5000.0,4.0,1.0,1.0,12790.0,23.0,0.0
529177,20000.0,10.0,1.0,0.0,2736.0,37.0,0.0
1527182,35000.0,10.0,0.0,0.0,13157.0,25.0,0.0
1557756,8000.0,3.0,0.0,1.0,8143.0,38.0,1.0
946451,6400.0,0.0,0.0,0.0,7601.0,18.0,0.0
860839,15000.0,2.0,1.0,0.0,15276.0,25.0,0.0
284113,17000.0,9.0,0.0,2.0,13754.0,22.0,0.0
265500,18000.0,10.0,1.0,2.0,53721.0,50.0,1.0
503632,8000.0,10.0,0.0,0.0,7457.0,31.0,0.0
681993,15800.0,2.0,1.0,1.0,8424.0,37.0,0.0
132115,11200.0,8.0,0.0,0.0,7295.0,28.0,0.0
93232,13000.0,0.0,0.0,0.0,11150.0,29.0,1.0
860368,20500.0,7.0,1.0,0.0,3191.0,37.0,0.0
1496688,5000.0,8.0,0.0,0.0,19847.0,25.0,0.0
1148337,6275.0,10.0,1.0,2.0,6752.0,37.0,0.0
1630901,14400.0,9.0,1.0,2.0,8799.0,47.0,0.0
662026,16000.0,10.0,1.0,1.0,46095.0,35.0,0.0
886756,18000.0,10.0,0.0,6.0,2305.0,19.0,0.0
518766,15050.0,2.0,1.0,0.0,18425.0,28.0,0.0
89229,20000.0,5.0,1.0,3.0,18812.0,26.0,0.0
1386707,12000.0,8.0,1.0,0.0,8481.0,25.0,0.0
912186,19200.0,10.0,0.0,0.0,43743.0,33.0,0.0
584315,24000.0,10.0,0.0,0.0,19893.0,18.0,0.0
230955,25000.0,10.0,1.0,2.0,22955.0,52.0,1.0
1149076,34500.0,4.0,0.0,1.0,3337.0,23.0,0.0
563358,6000.0,10.0,1.0,3.0,1676.0,46.0,0.0
130058,20000.0,1.0,1.0,0.0,5896.0,25.0,0.0
1591110,9000.0,4.0,0.0,1.0,7274.0,21.0,0.0
360269,10000.0,10.0,0.0,0.0,5671.0,21.0,0.0
1456359,20000.0,3.0,1.0,0.0,4067.0,37.0,0.0
607289,19100.0,10.0,0.0,2.0,2386.0,29.0,0.0
232004,9000.0,2.0,1.0,0.0,7855.0,27.0,0.0
662573,35000.0,10.0,1.0,0.0,14907.0,44.0,1.0
669822,35000.0,3.0,1.0,0.0,37053.0,24.0,0.0
175089,10750.0,0.0,0.0,1.0,5689.0,18.0,0.0
31341,7800.0,10.0,1.0,1.0,4297.0,58.0,1.0
1426341,10800.0,1.0,1.0,0.0,7936.0,25.0,0.0
513048,17000.0,0.0,0.0,1.0,19096.0,18.0,0.0
950711,14950.0,10.0,1.0,0.0,15983.0,36.0,1.0
1424745,3200.0,3.0,0.0,1.0,13181.0,20.0,0.0
920445,4000.0,4.0,1.0,0.0,10618.0,40.0,1.0
944350,9600.0,6.0,1.0,1.0,5084.0,20.0,0.0
1122491,15850.0,10.0,0.0,0.0,10598.0,26.0,0.0
325041,21600.0,8.0,1.0,1.0,9277.0,44.0,0.0
130828,18000.0,5.0,1.0,0.0,20336.0,23.0,0.0
690225,12000.0,2.0,0.0,1.0,11353.0,23.0,1.0
225974,19600.0,0.0,1.0,0.0,14040.0,30.0,0.0
845597,17325.0,8.0,0.0,0.0,4374.0,19.0,0.0
1373044,12000.0,10.0,1.0,0.0,15099.0,34.0,0.0
436342,20000.0,4.0,1.0,1.0,14566.0,24.0,0.0
1575425,10000.0,10.0,0.0,1.0,24500.0,33.0,0.0
206191,30000.0,0.0,1.0,1.0,19688.0,22.0,1.0
973244,16450.0,5.0,1.0,1.0,15652.0,56.0,1.0
245929,10400.0,9.0,1.0,0.0,27.0,24.0,1.0
98695,23900.0,7.0,1.0,3.0,6987.0,38.0,0.0
17708,10000.0,2.0,0.0,0.0,10905.0,29.0,1.0
567722,6850.0,6.0,1.0,3.0,13149.0,28.0,0.0
1498321,10000.0,2.0,0.0,1.0,7835.0,20.0,0.0
598120,35000.0,0.0,0.0,0.0,52273.0,18.0,0.0
106706,4875.0,1.0,0.0,1.0,5755.0,19.0,0.0
588391,24000.0,0.0,0.0,1.0,5125.0,18.0,0.0
1617167,7500.0,10.0,1.0,3.0,8748.0,46.0,0.0
403328,24000.0,10.0,1.0,0.0,29458.0,27.0,1.0
50968,20000.0,7.0,0.0,0.0,7391.0,25.0,0.0
674939,21000.0,7.0,0.0,2.0,28513.0,24.0,0.0
496058,5000.0,7.0,1.0,0.0,6575.0,56.0,1.0
398021,18000.0,3.0,1.0,0.0,36799.0,28.0,0.0
885178,10500.0,3.0,0.0,1.0,853.0,20.0,0.0
340949,12925.0,1.0,1.0,0.0,29306.0,26.0,0.0
382594,4275.0,2.0,1.0,0.0,16891.0,20.0,0.0
301084,9525.0,8.0,1.0,0.0,4113.0,24.0,0.0
986753,20000.0,5.0,0.0,0.0,39776.0,43.0,1.0
1612713,10000.0,9.0,1.0,0.0,14324.0,23.0,0.0
1530336,5450.0,5.0,0.0,1.0,824.0,25.0,0.0
192752,35000.0,8.0,0.0,4.0,15085.0,30.0,0.0
659912,19650.0,7.0,0.0,2.0,33544.0,28.0,0.0
630998,7475.0,10.0,1.0,0.0,1088.0,25.0,1.0
864038,17500.0,9.0,1.0,1.0,12178.0,29.0,1.0
1571293,18000.0,3.0,1.0,0.0,8503.0,24.0,0.0
200400,17000.0,10.0,1.0,0.0,16308.0,39.0,0.0
925563,12000.0,10.0,1.0,0.0,38267.0,66.0,1.0
676983,17100.0,10.0,0.0,0.0,32597.0,20.0,0.0
26167,4000.0,7.0,0.0,1.0,2798.0,28.0,0.0
854977,35000.0,1.0,0.0,0.0,2350.0,18.0,0.0
232509,9000.0,3.0,1.0,2.0,6118.0,38.0,0.0
113191,6000.0,9.0,1.0,0.0,4637.0,36.0,0.0
627359,11500.0,7.0,0.0,0.0,11249.0,22.0,0.0
457376,5000.0,3.0,1.0,0.0,70980.0,25.0,0.0
643827,35000.0,7.0,0.0,1.0,33972.0,25.0,0.0
620945,26575.0,4.0,1.0,2.0,14975.0,27.0,0.0
10853,35000.0,1.0,1.0,0.0,35647.0,32.0,0.0
1546106,7000.0,10.0,1.0,0.0,8275.0,46.0,0.0
251999,20000.0,0.0,0.0,2.0,5023.0,18.0,0.0
967603,27500.0,4.0,1.0,3.0,19931.0,27.0,0.0
250613,8000.0,4.0,0.0,1.0,3122.0,22.0,0.0
1556213,30000.0,2.0,1.0,0.0,32513.0,46.0,1.0
235553,18000.0,5.0,0.0,0.0,21798.0,23.0,0.0
99010,7350.0,1.0,0.0,0.0,5160.0,19.0,0.0
1174001,10800.0,5.0,0.0,0.0,37.0,21.0,0.0
1567629,18700.0,0.0,1.0,1.0,23438.0,22.0,0.0
78299,3600.0,5.0,1.0,0.0,4810.0,20.0,0.0
855808,20000.0,10.0,1.0,0.0,18018.0,30.0,0.0
681444,24450.0,2.0,1.0,0.0,6379.0,26.0,0.0
1168656,7000.0,10.0,1.0,1.0,11235.0,27.0,0.0
272101,2500.0,2.0,0.0,0.0,1687.0,19.0,0.0
102684,7200.0,5.0,0.0,2.0,8113.0,20.0,0.0
495270,11775.0,10.0,1.0,1.0,11969.0,24.0,0.0
950881,16000.0,1.0,0.0,1.0,10013.0,18.0,0.0
647711,14400.0,3.0,1.0,0.0,21803.0,22.0,0.0
676513,22000.0,10.0,1.0,1.0,4224.0,41.0,0.0
567857,1600.0,9.0,0.0,0.0,6614.0,31.0,0.0
1618652,20000.0,10.0,0.0,1.0,20736.0,21.0,0.0
15451,2400.0,9.0,0.0,1.0,5262.0,19.0,0.0
1549634,10800.0,2.0,1.0,0.0,8871.0,34.0,0.0
608368,10875.0,5.0,1.0,0.0,1846.0,18.0,0.0
627317,18225.0,9.0,1.0,1.0,33850.0,47.0,0.0
183510,28000.0,10.0,0.0,0.0,29119.0,26.0,0.0
462204,11650.0,1.0,0.0,0.0,5075.0,19.0,0.0
168629,3250.0,1.0,1.0,4.0,1402.0,19.0,0.0
576776,35000.0,2.0,1.0,0.0,600.0,27.0,0.0
42566,8000.0,10.0,1.0,1.0,9601.0,25.0,0.0
927291,11000.0,10.0,1.0,1.0,16068.0,46.0,0.0
857684,7000.0,10.0,1.0,1.0,6799.0,48.0,0.0
625386,16200.0,4.0,0.0,1.0,13060.0,19.0,0.0
916006,13375.0,10.0,1.0,0.0,7111.0,20.0,0.0
1438339,18000.0,8.0,1.0,0.0,48132.0,37.0,0.0
273085,16000.0,2.0,0.0,0.0,4498.0,20.0,0.0
1100035,12000.0,0.0,0.0,0.0,11496.0,18.0,0.0
1175052,11200.0,10.0,1.0,1.0,9258.0,33.0,0.0
11995,29700.0,10.0,0.0,0.0,33825.0,31.0,0.0
1641170,28000.0,10.0,0.0,0.0,27816.0,33.0,0.0
398167,7150.0,6.0,0.0,1.0,6672.0,20.0,0.0
151882,25000.0,2.0,1.0,0.0,40607.0,37.0,0.0
1160301,5000.0,2.0,0.0,0.0,3240.0,20.0,0.0
1540001,7000.0,10.0,1.0,1.0,2205.0,26.0,0.0
154735,5600.0,2.0,1.0,1.0,13588.0,21.0,0.0
1520421,10000.0,6.0,0.0,2.0,12021.0,19.0,0.0
1335005,17000.0,10.0,1.0,1.0,482.0,31.0,0.0
634101,20000.0,2.0,1.0,0.0,2245.0,27.0,0.0
16422,35000.0,10.0,1.0,1.0,44630.0,49.0,0.0
1516400,24000.0,10.0,1.0,0.0,6213.0,63.0,1.0
1364398,6025.0,7.0,0.0,2.0,2397.0,20.0,0.0
239653,18000.0,6.0,0.0,1.0,0.0,21.0,0.0
567311,11350.0,1.0,0.0,3.0,20508.0,19.0,0.0
952449,9950.0,7.0,1.0,1.0,12569.0,27.0,0.0
1342196,40000.0,2.0,1.0,2.0,16855.0,33.0,0.0
1389603,8000.0,1.0,0.0,1.0,3148.0,19.0,0.0
1121537,25200.0,8.0,0.0,3.0,20494.0,20.0,0.0
808460,20950.0,3.0,1.0,0.0,20239.0,29.0,0.0
844834,3250.0,0.0,0.0,0.0,4019.0,18.0,0.0
1510272,14000.0,3.0,0.0,0.0,11785.0,22.0,0.0
294848,21000.0,3.0,1.0,0.0,22018.0,35.0,0.0
1487336,35000.0,8.0,1.0,0.0,52132.0,29.0,0.0
852578,12800.0,6.0,1.0,1.0,4784.0,24.0,0.0
954593,6375.0,0.0,0.0,1.0,6356.0,27.0,1.0
230435,21000.0,10.0,0.0,0.0,19757.0,25.0,0.0
966403,3200.0,3.0,0.0,1.0,2014.0,18.0,0.0
80817,7550.0,2.0,0.0,2.0,15608.0,21.0,0.0
639240,18000.0,1.0,1.0,0.0,19535.0,27.0,0.0
614180,8000.0,4.0,0.0,2.0,6085.0,24.0,0.0
579510,30000.0,10.0,1.0,0.0,17436.0,37.0,0.0
199558,30000.0,5.0,1.0,0.0,3716.0,32.0,0.0
1612931,23975.0,3.0,0.0,2.0,8284.0,21.0,0.0
672071,6500.0,3.0,1.0,1.0,3941.0,30.0,0.0
1383299,10050.0,10.0,1.0,0.0,2923.0,47.0,0.0
998548,2500.0,2.0,1.0,0.0,20637.0,23.0,0.0
483434,5000.0,7.0,1.0,1.0,19465.0,27.0,0.0
502977,12000.0,5.0,1.0,0.0,43467.0,23.0,1.0
39856,6350.0,2.0,0.0,1.0,4818.0,20.0,0.0
201674,9600.0,2.0,1.0,0.0,108614.0,25.0,1.0
878440,2700.0,8.0,1.0,1.0,4798.0,30.0,0.0
165785,5000.0,10.0,1.0,1.0,5011.0,21.0,1.0
18200,20350.0,10.0,1.0,0.0,16701.0,20.0,0.0
277251,7500.0,0.0,1.0,4.0,33.0,33.0,0.0
238355,19425.0,10.0,1.0,0.0,16561.0,24.0,0.0
749501,28000.0,3.0,1.0,0.0,39664.0,25.0,0.0
1396042,23900.0,1.0,0.0,0.0,15610.0,18.0,0.0
1517900,23525.0,5.0,0.0,0.0,10431.0,36.0,1.0
691611,24000.0,10.0,1.0,2.0,26354.0,23.0,0.0
502800,11000.0,10.0,1.0,0.0,30281.0,47.0,0.0
69566,1500.0,8.0,1.0,1.0,16100.0,37.0,0.0
646212,10325.0,0.0,0.0,3.0,2262.0,18.0,0.0
131167,7725.0,9.0,0.0,2.0,482.0,18.0,0.0
494947,2500.0,7.0,0.0,2.0,11794.0,23.0,0.0
174281,4750.0,9.0,1.0,1.0,5354.0,46.0,0.0
47393,2000.0,10.0,0.0,0.0,19829.0,23.0,0.0
83027,20000.0,5.0,1.0,1.0,8527.0,30.0,0.0
60225,32000.0,10.0,1.0,0.0,53406.0,35.0,0.0
1350847,15000.0,3.0,0.0,0.0,19957.0,19.0,0.0
1558137,35000.0,5.0,0.0,0.0,24974.0,25.0,0.0
310935,18600.0,0.0,1.0,4.0,12577.0,34.0,0.0
10938,10000.0,0.0,0.0,0.0,7505.0,18.0,0.0
324670,7500.0,3.0,0.0,2.0,1107.0,19.0,0.0
377183,19200.0,10.0,0.0,2.0,45819.0,32.0,0.0
273830,7200.0,3.0,0.0,3.0,0.0,22.0,1.0
652734,22875.0,0.0,0.0,0.0,25885.0,18.0,0.0
66742,10000.0,1.0,0.0,1.0,8965.0,19.0,0.0
67173,16800.0,10.0,0.0,2.0,2836.0,18.0,0.0
1174296,16000.0,5.0,0.0,0.0,52213.0,20.0,0.0
1139063,35000.0,9.0,0.0,0.0,3146.0,26.0,0.0
42824,10000.0,2.0,0.0,0.0,5111.0,18.0,0.0
869395,24375.0,1.0,1.0,2.0,22662.0,36.0,0.0
36315,10000.0,0.0,1.0,0.0,10404.0,24.0,1.0
1376063,16000.0,4.0,1.0,1.0,55249.0,30.0,0.0
615834,6725.0,0.0,0.0,1.0,92.0,18.0,0.0
222506,10000.0,4.0,1.0,2.0,6816.0,52.0,1.0
461364,22800.0,10.0,1.0,0.0,39982.0,34.0,0.0
1438119,19000.0,6.0,1.0,1.0,13746.0,40.0,0.0
198680,9475.0,0.0,0.0,0.0,15130.0,18.0,0.0
302951,35000.0,8.0,0.0,1.0,91.0,23.0,0.0
610868,22400.0,3.0,0.0,0.0,29881.0,35.0,1.0
95566,25000.0,5.0,1.0,0.0,30212.0,37.0,0.0
118638,3200.0,1.0,0.0,0.0,3370.0,19.0,0.0
6975,15000.0,10.0,0.0,3.0,14069.0,30.0,0.0
1180599,29475.0,8.0,0.0,0.0,6253.0,27.0,0.0
1172939,23850.0,10.0,1.0,3.0,13951.0,39.0,0.0
146725,20400.0,0.0,1.0,1.0,13892.0,20.0,1.0
947050,8875.0,2.0,0.0,3.0,5957.0,20.0,0.0
1182598,8000.0,4.0,0.0,2.0,846.0,18.0,0.0
32353,11375.0,6.0,1.0,0.0,12519.0,19.0,0.0
678390,2000.0,10.0,1.0,1.0,1974.0,40.0,1.0
292949,14000.0,10.0,1.0,4.0,156441.0,44.0,0.0
692811,7200.0,3.0,0.0,0.0,8876.0,22.0,1.0
586762,30000.0,10.0,1.0,0.0,20092.0,49.0,0.0
979768,24000.0,10.0,0.0,1.0,17121.0,31.0,0.0
965713,8450.0,2.0,0.0,2.0,15435.0,20.0,0.0
911029,9000.0,10.0,0.0,2.0,7558.0,24.0,1.0
809199,29000.0,10.0,1.0,0.0,11221.0,49.0,0.0
658107,5000.0,2.0,1.0,4.0,15671.0,31.0,0.0
126017,15000.0,2.0,1.0,0.0,18343.0,35.0,0.0
1313811,7000.0,0.0,0.0,0.0,6582.0,18.0,0.0
188681,15000.0,10.0,1.0,0.0,12598.0,40.0,0.0
